essay_perplexity,burstiness_std,burstiness_cv,avg_sentence_length,sentence_length_std,function_word_ratio,pos_bigram_entropy,type_token_ratio,avg_log_prob,log_prob_std,first_person_pronoun_ratio,contraction_ratio,punctuation_variety,ai_phrase_score,label,index
53.910078196288524,204.70234271259196,1.016229748959966,20.428571428571427,10.887176504718658,0.3357664233576642,6.353036630240891,0.7007299270072993,-3.9873174399594373,3.1715120181603735,0.029197080291970802,0.013986013986013986,0.055944055944055944,0.0,0,11
11.976303632355727,51.02912112638726,1.4068576603167342,16.9,8.055432949258531,0.31176470588235294,6.670857817683253,0.5529411764705883,-2.482930000199052,1.8977756695518244,0.0,0.03550295857988166,0.10650887573964497,0.0,1,12
49.518155939774005,16.561347958605666,0.19030343550039197,23.571428571428573,4.271404682207444,0.38461538461538464,6.5571943529530845,0.7051282051282052,-3.9023393889869618,3.146832648717255,0.0,0.012121212121212121,0.04242424242424243,0.0,0,13
19.332294269173794,6.142446016808496,0.22142092519784184,18.0,1.7320508075688772,0.2702702702702703,5.37035216321819,0.7837837837837838,-2.9617769757361043,2.8353940572504626,0.0945945945945946,0.0,0.027777777777777776,0.0,1,14
9.155989105925114,15.409148230002984,0.8075660884052371,21.0,4.1952353926806065,0.2803738317757009,5.944196655363995,0.7383177570093458,-2.214408212260551,2.140360929256026,0.028037383177570093,0.0,0.01904761904761905,0.0,1,15
60.91998443769728,130.6197324058386,0.8029587960310023,14.285714285714286,8.696703574413956,0.33497536945812806,6.384212145254879,0.6403940886699507,-4.109561272572189,3.4025000721582566,0.0,0.015,0.065,0.0,0,16
53.934129236183686,851.099544876988,2.1808543320090346,15.461538461538462,9.93529361275235,0.270935960591133,6.461748540532248,0.7044334975369458,-3.9877634730077856,3.3168599560561973,0.0,0.004975124378109453,0.03482587064676617,0.0,0,17
54.78337923294084,54.55913971998199,0.5002839357054383,24.428571428571427,6.966391622992347,0.38181818181818183,6.090554807619434,0.6606060606060606,-4.0033868492806635,3.187416964252727,0.0,0.011695906432748537,0.03508771929824561,0.0,0,18
10.746503416562208,4.964519517439114,0.2811119098187264,20.2,2.9257477676655586,0.3106796116504854,5.704981220543759,0.7475728155339806,-2.374580438088393,2.2363152803265263,0.0,0.0,0.019801980198019802,0.0,1,19
38.33795062079876,20.489690815728622,0.2796580405239477,24.5,5.649483752226097,0.3219178082191781,5.9019922682741885,0.6506849315068494,-3.6464402834188627,2.888958076575184,0.0,0.013605442176870748,0.02040816326530612,0.0,0,20
12.5061116662376,13.507518220326297,0.45618634039691164,14.7,4.561797891182818,0.31756756756756754,6.227352887964138,0.5743243243243243,-2.5262174581183245,1.6856402425264938,0.060810810810810814,0.006802721088435374,0.006802721088435374,0.0,1,21
12.773780685323874,6.301304043618189,0.3014426487319847,17.833333333333332,5.669117117231649,0.3,5.95848554241519,0.7363636363636363,-2.5473946861587464,2.3508138674954417,0.00909090909090909,0.028037383177570093,0.028037383177570093,3.7383177570093453,1,22
48.85610975729714,49.97782577769619,0.5107583424203083,22.875,12.066870969725333,0.4,6.30093158110748,0.6457142857142857,-3.888879442465247,3.2084363107970666,0.005714285714285714,0.01639344262295082,0.07103825136612021,0.0,0,23
53.242865188964245,72.53033172113481,0.6998923578163566,17.666666666666668,11.41149517908246,0.3333333333333333,5.63122358423127,0.7477477477477478,-3.974863808550762,3.2925838374241914,0.0,0.02830188679245283,0.04716981132075472,0.0,0,24
56.43544094348146,62.199603839772735,0.4932526218016457,18.5,6.383572667401852,0.3287671232876712,5.4573321824480265,0.7808219178082192,-4.0330973466752225,3.2608692713129703,0.0,0.02702702702702703,0.0945945945945946,0.0,0,25
19.662044040108295,28.414592938921285,0.5865126542301413,18.4,3.8262252939417984,0.2127659574468085,5.348757587815837,0.851063829787234,-2.9786900788012565,2.636045546472715,0.0,0.0,0.021739130434782608,1.0869565217391304,1,26
57.65069318513896,250.45342026975524,1.0700785522360794,25.166666666666668,21.3963911806537,0.36363636363636365,5.967882529858713,0.6439393939393939,-4.054402270669475,3.312236995688923,0.0,0.0,0.07947019867549669,0.0,0,27
81.9994030003273,125.28297730956317,0.8812855414249028,18.0,5.522680508593631,0.352112676056338,5.68542019046704,0.7464788732394366,-4.406711966753937,3.1305735275486315,0.0,0.0,0.041666666666666664,0.0,0,28
44.59609292268185,193.38517250621413,1.1479534488530714,18.0,7.745966692414834,0.38372093023255816,5.646370130156188,0.6976744186046512,-3.797646252558232,2.865799185901447,0.0,0.0,0.0,0.0,0,29
57.23003435290616,31.670375654293924,0.3181719380368164,22.444444444444443,9.990118574661787,0.37073170731707317,5.9928496654607315,0.6487804878048781,-4.047078836681291,2.91430447287217,0.0,0.0,0.01485148514851485,0.0,0,30
81.78809679786106,150.53013392111035,0.8190904687821806,23.375,7.952004464284461,0.29508196721311475,6.621665996097235,0.7431693989071039,-4.404131717101664,3.464363165132281,0.01092896174863388,0.0481283422459893,0.0962566844919786,0.0,0,31
85.98978284127473,289.8967078973709,1.2832369463735862,11.846153846153847,10.159089555256218,0.32432432432432434,6.489383766520347,0.6959459459459459,-4.454228485024509,3.2555900734512146,0.033783783783783786,0.045454545454545456,0.07142857142857142,0.0,0,32
42.44994522488705,51.46179162127775,0.654366146503333,14.333333333333334,3.858612300930075,0.2391304347826087,5.196647645765805,0.9130434782608695,-3.7483256224122847,3.107325094777674,0.08695652173913043,0.06976744186046512,0.06976744186046512,0.0,0,33
17.2001006961492,3.184601838086814,0.10417192674741245,22.0,1.7320508075688772,0.2696629213483146,5.267900373599696,0.7640449438202247,-2.8449152382295493,2.727021044297111,0.0,0.0,0.011363636363636364,1.1363636363636365,1,34
13.775520671421596,7.693733443015907,0.302633241155081,18.25,4.322904116447646,0.2702702702702703,5.432462154593268,0.7027027027027027,-2.62289315261296,2.314522627273946,0.0945945945945946,0.0,0.0136986301369863,0.0,1,35
11.941461753106493,2.1615680364753125,0.10615620895729992,17.2,2.3151673805580453,0.313953488372093,5.819495476592587,0.7906976744186046,-2.4800165253544324,2.0541556164923422,0.08139534883720931,0.0,0.0,0.0,1,36
51.29300843799628,541.147620324634,2.005552513485411,18.833333333333332,10.350791703482825,0.2672811059907834,6.628172404590404,0.6866359447004609,-3.9375544551303463,3.3657604152510885,0.0,0.017699115044247787,0.03982300884955752,0.0,0,37
20.66511999042203,23.013265434862433,0.492107697703924,18.6,3.1368774282716245,0.22340425531914893,5.194131589647515,0.7659574468085106,-3.0284472544032637,2.696604042329528,0.0,0.0,0.010752688172043012,0.0,1,38
136.09566309964322,97.40779409619775,0.39408306543157134,20.8,5.5641710972974225,0.2803738317757009,6.115664291192194,0.794392523364486,-4.913358043607038,3.4465447993987253,0.009345794392523364,0.028846153846153848,0.04807692307692308,0.0,0,39
